TimeStamp,Symbol,Quantity,Price
51488819977,cdd,246,65
51488834097,fdf,85,377
51488835557,abb,78,93
51488848833,bgg,180,191
51488849951,abg,131,16
51488858889,dgb,23,34
51488859492,gaa,151,118
51488905732,dcb,182,41
51488912054,ffe,74,5
51488916878,bce,164,240
51488918918,fce,260,5
51488920042,bff,136,100
51488946611,cda,74,40
51488988372,fec,156,19
51489008148,bef,296,5
51489014134,egc,158,39
51489038814,dfg,114,40
51489048899,ggc,8,29
51489084759,fdg,35,82
51489086304,efa,247,276
51489091655,cfg,73,73
51489095200,cab,203,330
51489111257,cfa,275,78
51489112145,dea,202,50
51489113746,bcf,80,43
51489162796,gfg,66,42
51489162990,fba,27,317
51489169111,bbe,60,136
51489169226,bbg,4,22
51489175998,fff,202,43
51489184268,ecc,49,71
51489202926,fcb,113,494
51489207940,eaf,135,5
51489253950,dab,117,68
51489258495,faa,188,11
51489260724,gag,148,225
51489260750,fbb,169,5
51489272494,cdf,71,141
51489273168,bfd,66,165
51489296991,gfc,133,95
51489320958,baa,253,33
51489328192,gdd,4,66
51489342328,gac,18,63
51489344185,bbg,117,22
51489382229,ggb,51,11
51489453821,abe,137,208
51489463828,aga,158,50
51489470523,dcg,131,156
51489477218,adc,128,205
51489487631,fef,43,44
51489531463,gbb,233,118
51489532707,dbe,107,407
51489546715,agc,290,5
51489551498,gag,234,202
51489556128,gdd,33,55
51489563520,dbc,42,69
51489598134,aeg,28,14
51489619561,edc,257,20
51489631026,dbd,7,116
51489633265,cgd,27,5
51489638067,gab,231,56
51489652984,fbe,169,152
51489671886,cab,180,349
51489678968,agd,148,201
51489690939,gce,18,56
51489729430,dcf,290,89
51489763023,fbc,25,304
51489806747,bab,189,91
51489813825,gfe,54,24
51489831987,ebd,266,69
51489840416,fad,141,24
51489870025,acd,193,34
51489870270,aed,207,134
51489888818,gbe,166,33
51489890705,feg,111,61
51489912030,gcb,209,5
51489923879,eac,165,19
51489928932,efd,52,143
51489944091,dad,279,345
51489945423,ebd,160,81
51489946247,cgd,100,5
51489954927,ecb,220,64
51489981801,cbd,151,79
51489982500,cgg,264,120
51489990037,eff,97,146
51489999789,ffd,87,56
51490008446,efc,198,92
51490019436,gdc,159,59
51490022407,gff,65,5
51490039397,aab,105,76
51490041277,feg,12,62
51490041322,afe,187,382
51490050549,bba,295,5
51490068539,fbg,226,18
51490073429,edd,50,131
51490107842,aba,128,43
51490116947,efb,143,48
51490117936,fdg,76,85
51490129243,eee,47,73
51490136855,aac,133,155
51490137168,afc,280,86
51490148902,cfe,15,5
51490151073,aaa,223,325
51490159138,bcd,133,57
51490161711,bda,166,126
51490181065,dee,193,97
51490201494,fcc,132,8
51490231267,agb,190,161
51490250794,fcg,189,49
51490258912,eaa,161,143
51490274126,dff,262,197
51490298982,fdd,111,5
51490304584,bdd,118,72
51490335737,eda,227,33
51490342439,cce,241,52
51490364735,fcf,294,123
51490385494,bcg,256,104
51490398605,efa,132,292
51490402516,ege,267,144
51490404636,dcf,222,94
51490410061,dgf,135,87
51490443134,dgd,279,98
51490444898,gaf,45,5
51490469442,aab,275,76
51490473335,gdb,249,33
51490475053,egb,287,205
51490496046,fcd,92,29
51490497571,dda,170,82
51490520511,caa,100,405
51490523432,ade,151,41
51490530744,ggf,262,59
51490576533,egd,250,19
51490581741,edg,278,265
51490584769,gfd,148,91
51490590327,eec,209,124
51490595735,dfa,32,7
51490601562,aaf,138,467
51490605880,bee,276,46
51490606982,cba,26,80
51490617529,bef,286,5
51490650442,eef,70,176
51490671212,fgf,104,190
51490730362,afb,107,239
51490797133,fed,15,161
51490805359,deg,40,56
51490811756,bce,79,240
51490821838,bea,175,167
51490825811,cgf,244,176
51490826636,bae,123,402
51490838581,ebg,53,42
51490850733,bgg,229,227
51490859961,ggd,101,434
51490876629,gge,296,133
51490929434,ebf,39,48
51490938397,cad,58,67
51490976889,fgb,130,192
51490979019,bgc,153,70
51490991761,cbg,8,190
51490996108,egg,83,6
51491005789,ceg,37,250
51491016061,cef,252,146
51491032893,bfb,69,394
51491044427,fgf,255,172
51491057294,ede,144,5
51491064428,edd,270,108
51491068908,gcd,220,98
51491075521,dga,19,97
51491094597,ddb,94,28
51491097266,ccd,251,255
51491103523,gab,91,62
51491108429,dad,142,324
51491121978,bag,77,67
51491136507,abd,199,26
51491139426,cea,164,75
51491196374,bfa,71,183
51491254261,ddg,38,133
51491262632,dcg,206,185
51491283320,dec,74,28
51491286483,cad,125,54
51491320606,fge,243,53
51491322220,bcf,198,37
51491335900,cae,63,259
51491335934,eab,276,10
51491337740,beg,193,284
51491345753,bed,60,6
51491347173,abc,283,5
51491384279,cgb,118,40
51491389074,fgf,11,189
51491406714,dbg,205,31
51491415342,fdb,42,217
51491428987,gfc,27,85
51491435587,bge,207,115
51491436376,cca,51,36
51491459996,eed,23,5
51491484697,ffd,231,51
51491516946,age,100,47
51491518662,ecg,133,30
51491520534,gde,212,9
51491520790,cdd,177,55
51491523512,edf,118,226
51491530153,adc,24,227
51491530367,eee,229,77
51491533804,dce,90,10
51491542635,aag,80,164
51491557741,gab,55,63
51491573138,ded,19,64
51491585859,ffc,25,220
51491600990,fdf,19,395
51491615313,bbb,250,20
51491616717,dbg,166,34
51491618864,dae,49,40
51491681508,bba,91,5
51491692621,cbc,89,191
51491698061,fee,153,26
51491704037,cbe,289,5
51491711785,bdc,225,11
51491755200,beb,185,64
51491766162,cdc,90,97
51491797012,cae,71,308
51491805719,ced,253,38
51491807719,eag,146,67
51491827459,dcc,21,489
51491854889,cfc,242,79
51491861021,beg,84,320
51491879014,fgf,12,198
51491894182,dda,7,84
51491899269,eca,208,5
51491938502,ddd,228,237
51491943337,fgc,237,217
51491993169,dgf,127,87
51492006582,gca,44,126
51492010795,bed,277,7
51492032150,eea,167,103
51492047422,geb,104,28
51492048244,dfc,56,92
51492116655,geg,213,125
51492126105,fee,224,25
51492172468,fce,212,5
51492173197,efe,44,127
51492194287,fgb,71,195
51492195673,dgf,65,74
51492195984,ffe,279,5
51492205967,gbd,67,5
51492226750,gda,123,345
51492241841,fdd,222,5
51492252431,ccg,244,11
51492253687,bec,67,133
51492268394,bbb,250,23
51492313033,add,242,142
51492327998,bac,183,31
51492342992,cca,30,33
51492346806,cgc,268,185
51492368242,gcd,242,83
51492373292,feg,137,56
51492387113,ace,55,1285
51492411653,fad,117,20
51492412798,cdg,54,38
51492471612,egd,60,17
51492475966,bgc,63,60
51492488543,fga,146,190
51492492130,bbc,52,5
51492515179,deb,215,163
51492517059,cab,10,404
51492550871,dbd,16,120
51492558126,agc,177,5
51492573897,cbb,96,63
51492602699,aef,115,220
51492603882,cag,147,61
51492621640,gec,193,69
51492637288,gdf,4,232
51492640632,abd,226,29
51492650176,adg,71,39
51492651030,gdg,223,83
51492655460,dea,131,55
51492658358,cdd,82,57
51492670952,cbd,111,73
51492684398,gdf,128,187
51492699777,feg,221,51
51492715778,gfd,149,76
51492731474,ecd,259,64
51492736969,fbd,262,68
51492740421,eeg,72,30
51492747462,egg,28,5
51492755179,eaf,241,5
51492771431,adb,197,53
51492811171,faa,123,11
51492836623,cde,285,155
51492837988,gbf,11,157
51492849234,ade,35,32
51492855670,fgg,121,111
51492858684,gbc,70,57
51492897846,gbg,268,5
51492912230,gdb,234,39
51492912805,fae,268,207
51492921946,gdd,186,48
51492926715,dea,25,55
51492947213,cff,77,5
51492961944,eda,184,35
51492977985,adf,112,46
51492984715,cae,169,267
51493004670,agg,206,66
51493019241,eac,285,16
51493033564,bec,195,150
51493037420,afe,138,351
51493076749,cee,76,119
51493090127,ffg,105,33
51493104856,gga,215,251
51493125930,cad,66,50
51493136767,cea,241,78
51493139547,dfb,28,50
51493145683,fag,255,95
51493177352,aag,30,157
51493186708,dgc,205,6
51493225190,bbf,264,167
51493258297,fge,57,62
51493272407,abf,156,5
51493297420,fca,215,147
51493309211,fed,144,132
51493319977,cad,1,40
51493344586,ggc,206,34
51493373637,ada,27,598
51493437444,egc,145,35
51493448707,dce,7,9
51493449149,gcb,48,5
51493451750,acb,114,104
51493493845,fcf,294,109
51493496309,ddf,118,58
51493503321,bdf,232,65
51493529885,deb,110,192
51493530685,ead,210,21
51493552361,fed,17,114
51493554518,gbe,78,33
51493557251,eff,86,124
51493558283,fgb,39,179
51493563342,ebg,291,36
51493579047,ede,166,5
51493602164,cbc,148,177
51493616138,fba,269,310
51493621079,feb,75,183
51493627403,bad,157,26
51493642785,gfd,234,73
51493664088,daf,277,319
51493699634,edb,260,93
51493709431,gaa,282,116
51493758805,fcd,33,26
51493763727,cbc,143,169
51493802024,acd,154,30
51493885417,bbe,105,156
51493886323,gad,126,60
51493894038,bfc,12,96
51493924973,bgf,279,87
51493970283,cda,71,32
51493982572,dbe,19,345
51493998614,afd,80,194
51494022589,abg,175,16
51494045006,dfe,20,31
51494055603,fda,158,9
51494068242,aeb,122,86
51494069391,gae,205,17
51494105207,aad,125,172
51494109298,cfe,287,5
51494110852,dde,221,59
51494117485,dcg,40,188
51494118978,ggb,104,9
51494122362,acg,291,226
51494131195,cac,197,95
51494149569,fbf,172,92
51494167722,gbe,140,30
51494169502,dag,29,63
51494184051,fgd,214,114
51494186775,aad,209,170
51494187181,bgb,154,252
51494199475,aba,25,48
51494266110,ebe,149,51
51494293047,bga,296,16
51494297752,dge,68,5
51494301960,gcg,265,20
51494315606,gdd,69,57
51494341618,ebb,203,53
51494353335,aab,241,73
51494358862,ggc,10,36
51494370711,fdg,169,100
51494391350,aff,77,5
51494396232,dce,140,9
51494422189,ccc,81,169
51494424793,ecd,204,64
51494442445,ecd,52,72
51494449840,edd,222,93
51494455195,gfg,132,44
51494470849,dcd,233,255
51494472574,cec,187,5
51494554943,fdf,232,387
51494574819,ffe,53,5
51494583923,abd,43,28
51494594293,aee,29,5
51494598536,dgg,96,357
51494602352,cge,202,47
51494613843,edg,135,222
51494614530,cba,277,73
51494620474,dda,28,81
51494630350,cgg,255,106
51494649511,afc,235,95
51494653116,fba,268,282
51494656776,ccf,250,11
51494667764,bdb,291,66
51494680745,eae,43,99
51494683940,cdf,63,143
51494704718,faf,141,5
51494725405,gbg,284,5
51494744506,bde,8,185
51494752545,gfg,66,47
51494755018,caf,127,5
51494757256,dbf,251,71
51494772210,ded,123,69
51494785744,ecb,262,57
51494788283,afg,252,56
51494821916,fac,6,92
51494828165,cfb,52,5
51494833503,cbb,209,51
51494840241,bgb,194,289
51494841232,bcd,133,46
51494848031,bgd,106,47
51494917878,bfg,109,143
51494930032,cgd,288,5
51494933985,gba,267,5
51494940453,gee,298,66
51494941140,fab,191,81
51494979963,bfb,80,362
51495008320,aca,174,5
51495008386,gcc,70,37
51495023939,dcb,146,47
51495032357,fac,30,97
51495039927,ceb,279,598
51495068195,ffa,186,5
51495095489,eac,253,14
51495105320,afe,285,315
51495125021,dfd,104,27
51495130579,cad,3,35
51495135619,dfg,237,34
51495144088,bdc,259,12
51495163253,gea,169,16
51495206754,gfa,101,43
51495217729,fff,37,49
51495221971,bfc,180,98
51495235541,aba,29,52
51495249347,acg,281,221
51495264000,aef,158,248
51495271006,eee,158,83
51495308645,ccb,84,5
51495314660,ffe,1,5
51495347886,dgd,269,83
51495363453,bdc,187,13
51495367407,cdg,125,45
51495430074,acc,229,23
51495445738,acf,31,5
51495445825,efe,176,138
51495518991,agd,261,162
51495519631,fcb,263,464
51495526713,aga,98,42
51495533814,bae,263,389
51495547441,bcg,156,115
51495548045,bdg,161,203
51495551626,gaf,231,5
51495569675,ffg,163,33
51495573211,bcb,186,43
51495586222,fdf,270,332
51495595182,ead,219,20
51495599796,bfe,8,947
51495648755,gdd,181,67
51495660464,eeb,194,39
51495682602,eac,35,15
51495683321,gea,229,15
51495690250,bbg,181,22
51495692117,dca,60,314
51495702567,aea,31,25
51495714431,dab,127,57
51495727381,gae,270,18
51495750517,caa,281,352
51495751381,gge,157,135
51495787662,ddd,165,255
51495832717,fge,35,50
51495838181,bgg,26,251
51495841997,agf,172,26
51495843437,cfd,56,41
51495854986,gdc,246,54
51495883581,dba,7,55
51495890491,bcb,10,36
51495897989,cdb,1,5
51495905984,cac,106,95
51495911607,dgb,177,34
51495932729,bbd,228,33
51495935833,bba,175,5
51495939465,ecf,178,5
51495942378,ebd,14,75
51495952243,gcf,289,5
51495966481,gce,235,58
51495988553,ccd,22,214
51496006268,eaf,262,5
51496012683,bca,77,49
51496052392,cgc,179,183
51496065431,ece,161,34
51496070471,cbf,287,159
51496082540,afa,61,418
51496088967,eba,132,154
51496093355,bag,34,67
51496104698,baf,275,5
51496156297,efg,29,51
51496158566,cag,19,48
51496193799,daa,297,19
51496223537,ggg,261,96
51496251081,dbg,94,35
51496260477,dde,233,64
51496272077,faa,83,9
51496280980,dac,132,89
51496310610,cce,90,53
51496319275,gcd,162,87
51496339304,ccf,286,11
51496347590,cfg,27,85
51496363806,fea,149,199
51496369368,ead,183,17
51496398664,gcf,289,5
51496400505,cfa,251,88
51496401327,ege,152,119
51496424972,bbe,18,135
51496438921,cga,274,291
51496446062,bca,254,49
51496474379,ffc,158,191
51496475634,bff,256,109
51496485918,acd,208,33
51496501949,bec,28,157
51496503572,ged,34,112
51496504695,baa,293,26
51496519119,adc,267,183
51496521757,ebc,288,36
51496549062,fbc,185,343
51496551757,bcc,245,5
51496553796,ebf,214,51
51496559431,afb,204,229
51496564304,bda,76,149
51496587930,feb,100,195
51496622490,fad,59,16
51496633319,agd,167,176
51496643768,aae,11,110
51496644929,eba,219,167
51496650590,bfd,19,176
51496671502,fbc,131,284
51496671659,gfe,29,27
51496694970,add,138,143
51496715609,gbb,247,135
51496737921,gda,34,400
51496769763,gef,189,30
51496772832,feb,143,175
51496783943,ege,166,139
51496833512,ada,262,586
51496835026,cgf,164,200
51496851492,fee,224,28
51496865618,fgd,13,99
51496892289,dcf,265,95
51496897830,cgb,68,33
51496922868,dea,26,56
51496923941,deg,52,55
51496930879,bbb,73,18
51496934156,dcb,107,49
51496942175,gff,278,5
51496965194,dce,235,7
51496967957,gbf,143,158
51497017771,fec,216,21
51497028370,dgc,219,5
51497040282,def,258,847
51497041804,egf,169,35
51497048110,fcd,150,23
51497072438,bec,76,133
51497075497,efd,209,125
51497085462,dfa,74,5
51497108844,gfc,271,78
51497119028,fdc,142,78
51497120001,age,20,41
51497133838,efb,13,45
51497143123,ecc,124,75
51497144571,ffb,208,52
51497171095,gac,249,64
51497174540,cde,223,159
51497179118,cgd,13,5
51497181606,fbf,169,105
51497183967,eef,216,207
51497199400,adb,89,54
51497221387,eaa,198,160
51497224867,adf,16,50
51497231593,egd,148,15
51497247238,edc,42,22
51497254176,dbb,180,55
51497254667,egf,151,31
51497275077,cdg,115,41
51497306870,ade,248,26
51497321915,aff,178,5
51497341435,bbb,231,16
51497350309,cbc,184,172
51497362527,fde,156,19
51497370272,fbb,282,5
51497374325,afe,256,349
51497400748,abb,296,96
51497417396,dcg,174,212
51497430478,dcc,263,533
51497442946,acc,228,21
51497466226,fbe,208,179
51497469100,cag,90,51
51497474877,cca,4,33
51497475221,aec,232,226
51497479617,dbg,293,35
51497501084,dga,261,98
51497541717,efa,129,256
51497556089,dgd,224,81
51497571660,ddc,127,102
51497575350,gcd,116,85
51497581189,dff,286,169
51497603986,dfc,171,89
51497604685,bcg,168,136
51497615005,gaa,31,117
51497618701,eab,204,10
51497628739,fef,205,39
51497640881,dcg,25,180
51497645528,ega,203,5
51497650375,bce,233,201
51497688310,gea,117,17
51497690135,ddf,278,63
51497699235,aca,94,5
51497701855,gbb,6,151
51497704759,gbd,190,5
51497713202,cda,51,34
51497735323,aeb,279,100
51497741200,cdf,128,147
51497746274,abg,264,18
51497753066,bfc,202,86
51497754809,eeg,238,31
51497755252,bfa,99,151
51497765757,eec,102,138
51497767413,gea,65,18
51497769108,bea,16,160
51497781964,gec,59,62
51497792488,bab,56,84
51497797320,acf,24,5
51497823041,ega,219,5
51497824905,dad,152,333
51497895267,gea,112,20
51497902355,aee,62,5
51497923636,baa,232,22
51497940476,bge,220,135
51497967488,bfd,86,195
51497982464,faf,136,5
51497986192,fbg,293,18
51497989870,dfe,7,32
51498021689,add,193,154
51498023433,bge,232,160
51498024225,cff,63,5
51498053118,ecd,202,80
51498113881,cef,65,148
51498140875,cag,31,58
51498140952,bbe,130,141
51498152820,gfb,172,251
51498153011,bac,231,25
51498161158,dbc,120,60
51498177241,aae,2,95
51498183262,fag,287,104
51498240952,eea,192,95
51498263935,afb,36,196
51498289027,gdd,253,69
51498292681,aae,82,103
51498304463,ceb,253,627
51498349605,bbb,152,15
51498350178,afa,180,384
51498350728,edf,69,253
51498373493,bee,89,49
51498376873,fca,48,127
51498394286,abc,79,5
51498400119,bcd,115,54
51498420151,cac,46,109
51498420830,cgb,196,28
51498427628,aaa,245,289
51498439178,ebd,209,85
51498448761,bec,204,133
51498468313,adg,155,41
51498471403,acg,2,223
51498493916,aeg,266,11
51498511986,eef,204,175
51498556108,adb,12,52
51498563732,bae,167,408
51498608656,ggd,42,420
51498611012,faf,202,5
51498618361,fce,209,5
51498619664,bcg,237,155
51498622162,aga,106,42
51498638142,geb,149,24
51498671407,aaf,155,457
51498674463,fcc,257,7
51498681485,egf,53,24
51498686865,eab,270,9
51498701514,ebe,233,43
51498711327,ddf,191,59
51498721613,ddb,10,26
51498735838,eab,63,8
51498735920,efg,11,48
51498737000,fdd,83,5
51498746407,ace,5,1195
51498748215,ced,237,33
51498785181,agd,140,209
51498789443,cdc,183,107
51498804673,cgb,16,24
51498806259,efb,234,47
51498834840,fcc,277,6
51498844408,cgg,76,117
51498847491,abe,52,230
51498856668,afa,223,384
51498859014,dcf,246,81
51498894202,eag,263,61
51498919331,ffa,48,5
51498921164,ebf,36,50
51498949137,fdc,219,82
51498996169,agb,56,146
51498997941,gbe,246,26
51498998037,eab,175,9
51499023349,agb,276,131
51499025265,gca,41,115
51499055863,gag,209,187
51499061541,bbg,12,26
51499076018,caf,21,5
51499099128,dbg,38,28
51499113238,aed,83,150
51499115616,abb,255,91
51499155151,fbg,224,17
51499164951,gdg,112,71
51499165474,fcg,93,45
51499167275,dfa,258,5
51499192374,fac,251,97
51499219012,ebf,65,45
51499234954,dac,162,87
51499288110,fgd,239,80
51499305581,cab,51,472
51499312130,egb,210,211
51499318715,bdc,248,11
51499319038,aea,50,20
51499342810,bgf,266,95
51499346885,fdf,231,298
51499360508,gcc,99,40
51499362493,efc,186,102
51499376809,dee,74,82
51499387967,bdf,174,55
51499396833,abf,97,5
51499399391,bcb,37,36
51499406037,gaf,49,5
51499425193,caf,241,5
51499446336,gdc,262,43
51499451905,cgc,7,217
51499455430,dgd,32,96
51499462605,eee,136,67
51499478361,acb,103,118
51499522056,dca,76,288
51499552044,agb,118,131
51499553436,aaf,15,370
51499575521,ced,285,32
51499599614,cbe,150,5
51499600474,ada,149,650
51499608337,aac,171,179
51499627597,fad,239,15
51499634361,bfb,131,409
51499645087,fga,103,191
51499658648,fgf,215,168
51499690341,eff,181,130
51499737291,bdd,257,66
51499750936,ggc,202,32
51499761951,agg,55,54
51499764256,aeb,167,108
51499774550,eag,163,53
51499785422,gbc,200,56
51499792750,gcg,35,18
51499800630,ddg,156,152
51499808806,bfd,265,210
51499842549,eed,95,5
51499848772,aef,238,238
51499869994,efe,163,125
51499875350,bcf,46,42
51499880201,dda,103,84
51499916771,fcg,23,44
51499956978,afc,203,100
51499982836,cbg,179,205
51500004688,ffd,216,45
51500031632,fge,192,53
51500058274,dbf,14,68
51500075675,dbd,193,109
51500100560,ead,251,16
51500102408,bbd,204,31
51500119140,gfb,249,228
51500128909,cgg,20,115
51500148956,fbd,270,70
51500185268,gad,98,52
51500204066,bef,285,5
51500209891,fgg,69,105
51500228542,dab,148,56
51500245893,cdb,179,5
51500273645,ggf,229,60
51500310120,dae,161,40
51500316413,acd,48,38
51500341164,bag,198,77
51500375283,fdb,55,232
51500384762,beb,278,52
51500389253,cdd,215,62
51500397433,eeb,222,37
51500423815,gbg,203,5
51500461276,aaa,97,268
51500464998,dbg,110,30
51500482688,fgd,144,65
51500506972,dfd,272,24
51500521883,gga,162,225
51500532802,gcc,192,43
51500538960,ace,36,1374
51500555932,fed,157,118
51500565908,cea,223,69
51500568209,bbb,159,13
51500600909,fce,9,5
51500632311,cbg,296,219
51500640444,gab,149,65
51500643576,ffb,207,59
51500658714,caf,126,5
51500669077,cee,93,114
51500676847,fbc,204,323
51500679918,bab,200,73
51500697898,dfa,206,5
51500705858,ede,94,5
51500711516,bed,51,6
51500739171,ceg,255,205
51500740194,efd,64,136
51500745768,eba,112,156
51500773264,abg,237,19
51500782137,dee,27,95
51500786676,bgg,148,291
51500789915,dda,71,68
51500796710,fdf,139,253
51500854908,dcd,52,283
51500856047,bde,169,155
51500880980,feg,208,54
51500884682,bfc,18,89
51500934612,ddf,266,67
51500956744,bff,251,119
51500978594,cfc,62,71
51500993583,bga,246,13
51500999357,cef,7,128
